CID,MW,XLogP3,HBDC,HDAC,RBC,ExactMass,MonoMass,TPSA,HAC,Charge,Complexity,IsotopeAtoms,DASC,UASC,DBSC,UBSC,CBU,chembl_id,ic50_value,log_ic50,target_chembl_id,target_name
46836110,584.7,7.1,2,9,10,584.15519773,584.15519773,161.0,41,0,892.0,0,0,0,0,0,1,CHEMBL3287302,7.0,0.8450980400142568,CHEMBL4625,Apoptosis regulator Bcl-X
122184782,666.8,7.1,2,10,12,666.20695852,666.20695852,166.0,46,0,1180.0,0,0,0,0,0,1,CHEMBL3601213,50.2,1.7007037171450194,CHEMBL3038498,Keap1/Nrf2
45483731,568.2,6.2,0,5,2,567.97327,565.97531,43.2,33,0,755.0,0,0,2,0,0,1,CHEMBL567403,1730.0,3.2380461031287955,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
90655397,663.7,6.8,1,7,10,662.14427,662.14427,141.0,43,0,1130.0,0,4,0,0,0,1,CHEMBL3236652,0.4,-0.3979400086720376,CHEMBL5023,p53-binding protein Mdm-2
10302920,554.7,6.8,4,2,10,554.26817634,554.26817634,82.3,42,0,696.0,0,0,0,0,0,1,CHEMBL13347,4850.0,3.6857417386022635,CHEMBL2780,Cyclophilin A
53054252,376.9,4.3,1,5,4,376.0648413,376.0648413,80.6,25,0,545.0,0,0,0,0,0,1,CHEMBL2181729,3600.0,3.5563025007672873,CHEMBL1293289,Bromodomain-containing protein 2
129264136,551.4,2.7,2,6,3,550.0974741,550.0974741,87.5,38,0,992.0,0,4,0,0,0,1,CHEMBL4789374,2.0,0.3010299956639812,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
51351131,434.9,3.4,1,4,7,434.1397203,434.1397203,62.7,31,0,649.0,0,0,1,0,0,1,CHEMBL1688297,10600.0,4.02530586526477,CHEMBL5023,p53-binding protein Mdm-2
90015635,553.4,2.7,0,4,5,552.1331107,552.1331107,75.1,38,0,1150.0,0,0,1,0,0,1,CHEMBL3973707,0.254,-0.595166283380062,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
72205727,541.4,7.1,0,4,5,540.1182897,540.1182897,34.5,37,0,821.0,0,0,1,0,0,1,CHEMBL3909154,6.0,0.7781512503836436,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
86660732,605.6,4.8,1,6,10,604.1677821,604.1677821,119.0,40,0,1080.0,0,4,0,0,0,1,CHEMBL3968058,2.0,0.3010299956639812,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
90453302,488.5,5.6,2,10,5,488.14062849,488.14062849,109.0,34,0,753.0,0,0,0,0,0,1,CHEMBL3780969,109.0,2.037426497940624,CHEMBL2093861,Menin/Histone-lysine N-methyltransferase MLL
136348474,559.1,5.6,1,7,8,558.2146166,558.2146166,104.0,40,0,895.0,0,0,1,0,0,1,CHEMBL3649989,2.0,0.3010299956639812,CHEMBL5023,p53-binding protein Mdm-2
134352931,462.5,4.1,0,9,3,462.18135048,462.18135048,78.3,32,0,704.0,0,0,1,0,0,1,CHEMBL4212728,120.0,2.0791812460476247,CHEMBL2093861,Menin/Histone-lysine N-methyltransferase MLL
71563151,813.4,2.2,7,8,6,812.4464074,812.4464074,247.0,57,0,1460.0,0,5,0,0,0,1,CHEMBL2314572,112.0,2.0492180226701815,CHEMBL1615381,Menin
78113953,593.5,7.3,0,5,9,592.2007963,592.2007963,59.8,41,0,880.0,0,0,1,0,0,1,CHEMBL3687315,1.7,0.2304489213782739,CHEMBL5023,p53-binding protein Mdm-2
90453190,514.6,5.9,2,10,7,514.1762651,514.1762651,118.0,36,0,787.0,0,0,0,0,0,1,CHEMBL3781148,47.0,1.6720978579357175,CHEMBL2093861,Menin/Histone-lysine N-methyltransferase MLL
11455910,573.7,7.8,4,6,8,573.21850901,573.21850901,132.0,41,0,963.0,0,0,0,0,0,1,CHEMBL217354,2.602,0.41530729222556745,CHEMBL614587,JAR
67954414,409.3,6.1,1,3,4,408.0432331,408.0432331,55.1,28,0,543.0,0,0,0,0,0,1,CHEMBL3260809,120.0,2.0791812460476247,CHEMBL5023,p53-binding protein Mdm-2
6535736,524.6,5.2,1,7,6,524.14059304,524.14059304,114.0,38,0,1040.0,0,0,1,1,0,1,CHEMBL1097075,3100.0,3.4913616938342726,CHEMBL4860,Apoptosis regulator Bcl-2
646901,371.4,3.7,1,7,5,371.09397721,371.09397721,112.0,26,0,511.0,0,0,0,0,0,1,CHEMBL1521729,1540.0,3.187520720836463,CHEMBL2096976,Peroxisome proliferator-activated receptor gamma/Nuclear receptor corepressor 2
73354084,391.7,4.0,1,5,1,391.0335387,391.0335387,61.8,27,0,713.0,0,0,0,0,0,1,CHEMBL2440444,11900.0,4.075546961392531,CHEMBL5023,p53-binding protein Mdm-2
118712499,525.5,6.0,1,4,7,524.1633482,524.1633482,70.5,36,0,774.0,0,4,0,0,0,1,CHEMBL3329617,5.0,0.6989700043360189,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
757946,342.2,4.4,1,3,2,341.00514,341.00514,50.2,21,0,383.0,0,0,0,0,0,1,CHEMBL1407788,934.0,2.9703468762300935,CHEMBL2096976,Peroxisome proliferator-activated receptor gamma/Nuclear receptor corepressor 2
3564285,469.3,4.5,1,5,6,468.06847,468.06847,74.0,30,0,709.0,0,0,1,0,0,1,CHEMBL1573867,2252.0,3.3525683861793087,CHEMBL2096976,Peroxisome proliferator-activated receptor gamma/Nuclear receptor corepressor 2
58007224,668.7,6.9,0,5,6,667.2514522,667.2514522,84.8,45,0,1200.0,0,5,0,0,0,1,CHEMBL2398240,29.0,1.462397997898956,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
71455215,859.3,7.4,2,8,12,857.24895,857.24895,102.0,56,0,1340.0,0,0,0,0,0,1,CHEMBL2171005,255.0,2.406540180433955,CHEMBL4860,Apoptosis regulator Bcl-2
89480425,570.5,5.0,1,6,9,569.1405643,569.1405643,109.0,37,0,907.0,0,4,0,0,0,1,CHEMBL3233138,2.0,0.3010299956639812,CHEMBL5023,p53-binding protein Mdm-2
3503,518.6,6.9,6,8,5,518.19406791,518.19406791,156.0,38,0,780.0,0,0,0,0,0,1,CHEMBL51483,100.0,2.0,CHEMBL612545,Unchecked
44580966,582.8,5.3,1,7,0,582.35565393,582.35565393,91.3,42,0,1220.0,0,10,0,1,0,1,CHEMBL509351,24000.0,4.380211241711606,CHEMBL392,A549
90303356,560.5,6.4,1,4,5,559.1541805,559.1541805,83.2,39,0,928.0,0,0,1,0,0,1,CHEMBL3927572,414.0,2.617000341120899,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
49791892,392.5,4.7,1,4,8,392.246378268,392.246378268,56.5,29,0,520.0,0,0,1,0,0,1,CHEMBL3126183,4100.0,3.6127838567197355,CHEMBL1615381,Menin
49791890,418.6,5.2,1,4,8,418.262028332,418.262028332,56.5,31,0,573.0,0,1,0,0,0,1,CHEMBL3126187,270.0,2.4313637641589874,CHEMBL1615381,Menin
90016259,531.0,2.8,1,7,6,530.1469309,530.1469309,122.0,38,0,1050.0,0,0,1,0,0,1,CHEMBL3892710,0.779,-0.10846254232743553,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
45483737,428.4,4.9,0,6,2,428.14486753,428.14486753,43.2,32,0,719.0,0,0,2,0,0,1,CHEMBL583842,14800.0,4.1702617153949575,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
154584175,536.5,4.6,2,10,9,536.08895139,536.08895139,175.0,38,0,949.0,0,0,1,0,0,1,CHEMBL4750715,4790.0,3.680335513414563,CHEMBL3038498,Keap1/Nrf2
71747847,388.4,4.6,2,7,5,388.09939694,388.09939694,116.0,28,0,587.0,0,0,0,1,0,1,CHEMBL2398287,8100.0,3.90848501887865,CHEMBL4625,Apoptosis regulator Bcl-X
71663698,448.3,4.3,1,4,7,447.1004136,447.1004136,66.8,30,0,620.0,0,3,0,0,0,1,CHEMBL2347391,1300.0,3.113943352306837,CHEMBL5023,p53-binding protein Mdm-2
145967075,559.5,6.3,3,4,5,558.1852265,558.1852265,78.4,38,0,946.0,0,0,3,0,0,1,CHEMBL4209483,303.5,2.482158695411276,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
76314029,644.0,0.0,1,12,5,643.1784864,643.1784864,78.9,44,0,967.0,0,0,1,0,0,2,CHEMBL3112789,2300.0,3.361727836017593,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
44389657,449.6,5.3,3,3,8,449.235479232,449.235479232,52.5,34,0,607.0,0,0,4,0,0,1,CHEMBL179662,85000.0,4.929418925714293,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
172439954,440.4,3.6,1,8,5,440.1659969,440.1659969,74.2,32,0,750.0,0,0,0,0,0,1,CHEMBL5398461,3240.0,3.510545010206612,CHEMBL5465553,WDR5-MYC
90655376,699.6,6.1,1,9,10,698.1265691,698.1265691,134.0,44,0,1260.0,0,4,0,0,0,1,CHEMBL3236360,3.1,0.4913616938342727,CHEMBL5023,p53-binding protein Mdm-2
136640289,523.0,4.8,1,7,8,522.2146166,522.2146166,104.0,37,0,850.0,0,0,1,0,0,1,CHEMBL3649967,1.0,0.0,CHEMBL5023,p53-binding protein Mdm-2
168278998,497.5,4.5,1,11,7,497.21509296,497.21509296,90.2,36,0,754.0,0,0,0,0,0,1,CHEMBL5188240,5600.0,3.7481880270062002,CHEMBL613835,MV4-11
156406911,352.3,2.4,1,10,3,351.98624192,351.98624192,100.0,21,0,501.0,0,1,0,0,0,1,CHEMBL5423909,2900.0,3.462397997898956,CHEMBL3885518,Aryl hydrocarbon receptor nuclear translocator/Endothelial PAS domain-containing protein 1
168270512,852.1,6.8,6,9,20,851.44040386,851.44040386,210.0,61,0,1420.0,0,4,0,0,0,1,CHEMBL5171934,350.0,2.5440680443502757,CHEMBL4630741,VHL/Histone deacetylase 3
24757918,381.4,4.0,1,6,8,381.15762283,381.15762283,87.9,28,0,596.0,0,0,1,0,0,1,CHEMBL560141,14730.0,4.168202746842631,CHEMBL613508,DU-145
71745320,427.9,6.4,2,7,5,427.0215967,427.0215967,131.0,28,0,608.0,0,0,0,1,0,1,CHEMBL2398282,1600.0,3.2041199826559246,CHEMBL4625,Apoptosis regulator Bcl-X
58573593,531.5,4.7,1,4,8,530.1739129,530.1739129,77.9,36,0,817.0,0,4,0,0,0,1,CHEMBL3899355,7.0,0.8450980400142568,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
90058432,562.5,6.2,1,3,6,561.1585972,561.1585972,63.6,39,0,881.0,0,1,0,0,0,1,CHEMBL3916664,0.095,-1.0222763947111522,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
45139217,586.5,4.3,3,7,7,585.1397534,585.1397534,102.0,40,0,979.0,0,4,0,0,0,1,CHEMBL2402731,22.0,1.3424226808222062,CHEMBL5023,p53-binding protein Mdm-2
122190547,867.8,-3.8,13,18,28,867.31340774,867.31340774,410.0,61,0,1630.0,0,7,0,0,0,1,CHEMBL3617787,194.0,2.287801729930226,CHEMBL3038498,Keap1/Nrf2
117636607,528.6,5.1,2,10,7,528.19191517,528.19191517,118.0,37,0,818.0,0,0,0,0,0,1,CHEMBL3780869,44.0,1.6434526764861874,CHEMBL2093861,Menin/Histone-lysine N-methyltransferase MLL
46223099,560.6,5.9,1,7,5,560.14059304,560.14059304,118.0,41,0,1150.0,0,0,1,1,0,1,CHEMBL1098323,5300.0,3.724275869600789,CHEMBL4625,Apoptosis regulator Bcl-X
57523469,922.6,10.4,2,12,18,921.3109024,921.3109024,179.0,64,0,1560.0,0,1,0,0,0,1,CHEMBL2063895,12.6,1.100370545117563,CHEMBL4625,Apoptosis regulator Bcl-X
51354903,911.6,9.0,2,13,15,910.3425369,910.3425369,182.0,63,0,1600.0,0,1,0,0,0,1,CHEMBL1689144,20.0,1.3010299956639813,CHEMBL4625,Apoptosis regulator Bcl-X
44608667,615.6,5.5,0,5,8,614.1885176,614.1885176,90.8,41,0,1050.0,0,3,0,0,0,1,CHEMBL2315847,46.0,1.662757831681574,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
66571643,364.5,1.3,2,4,7,364.21507814,364.21507814,52.6,27,0,475.0,0,2,0,0,0,1,CHEMBL3786182,24.0,1.380211241711606,CHEMBL6136,Lysine-specific histone demethylase 1
155547117,482.5,6.3,2,10,6,482.15635873,482.15635873,78.1,33,0,661.0,0,2,0,0,0,1,CHEMBL4533143,66.13,1.8203985227039816,CHEMBL6136,Lysine-specific histone demethylase 1
71453306,1047.8,9.7,3,13,20,1046.4425853,1046.4425853,188.0,73,0,1790.0,0,1,0,0,0,1,CHEMBL2159735,2.0,0.3010299956639812,CHEMBL612545,Unchecked
54769992,352.3,3.9,0,4,3,352.08479225,352.08479225,71.7,27,0,761.0,0,0,0,0,0,1,CHEMBL1824189,6400.0,3.806179973983887,CHEMBL387,MCF7
51349834,439.3,3.9,1,4,3,438.02152,438.02152,86.4,28,0,596.0,0,0,1,0,0,1,CHEMBL1688147,3100.0,3.4913616938342726,CHEMBL5023,p53-binding protein Mdm-2
53473662,512.4,6.7,1,4,7,511.0411846,511.0411846,80.9,34,0,749.0,0,0,0,0,0,1,CHEMBL1824813,180.0,2.255272505103306,CHEMBL4625,Apoptosis regulator Bcl-X
71745133,611.6,4.3,4,7,7,610.1583603,610.1583603,125.0,40,0,1090.0,0,4,0,0,0,1,CHEMBL2398479,7.6,0.8808135922807914,CHEMBL5023,p53-binding protein Mdm-2
67999537,470.4,5.3,0,4,6,469.1323824,469.1323824,59.2,32,0,655.0,0,3,0,0,0,1,CHEMBL4110956,1600.0,3.2041199826559246,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
44412115,652.3,3.2,1,5,7,651.01886,651.01886,81.2,37,0,832.0,0,0,2,0,0,1,CHEMBL377462,36000.0,4.556302500767287,CHEMBL5023,p53-binding protein Mdm-2
72206101,535.5,6.1,1,3,6,534.1476981,534.1476981,54.7,37,0,791.0,0,0,1,0,0,1,CHEMBL3926314,0.113,-0.9469215565165803,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
122184779,623.5,5.0,2,10,10,622.0038133,622.0038133,166.0,40,0,1020.0,0,0,0,0,0,1,CHEMBL3601210,42.3,1.6263403673750423,CHEMBL3038498,Keap1/Nrf2
91754484,383.3,2.4,1,8,3,383.04391352,383.04391352,95.8,26,0,686.0,0,1,0,0,0,1,CHEMBL4173075,2.0,0.3010299956639812,CHEMBL3885518,Aryl hydrocarbon receptor nuclear translocator/Endothelial PAS domain-containing protein 1
90325076,580.6,6.0,2,11,8,580.24097336,580.24097336,105.0,42,0,911.0,0,2,0,0,0,1,CHEMBL5088618,1.8,0.25527250510330607,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
57395034,584.5,6.2,1,6,10,583.1640765,583.1640765,89.5,40,0,873.0,0,2,0,0,0,1,CHEMBL1944935,2930.0,3.4668676203541096,CHEMBL383,HL-60
460747,207.19,-0.7,0,3,0,207.07562455,207.07562455,77.7,15,0,448.0,0,0,0,0,0,1,CHEMBL601757,25.6,1.4082399653118496,CHEMBL612545,Unchecked
168278484,680.9,3.6,1,12,13,680.34683783,680.34683783,142.0,48,0,1150.0,0,0,0,0,0,1,CHEMBL5183465,190.0,2.278753600952829,CHEMBL2093861,Menin/Histone-lysine N-methyltransferase MLL
56950289,292.36,2.3,1,5,4,292.08816355,292.08816355,80.6,20,0,444.0,0,0,0,0,0,1,CHEMBL2181715,3000.0,3.4771212547196626,CHEMBL1795186,Bromodomain-containing protein 3
68000423,561.5,3.4,1,5,8,560.2208631,560.2208631,70.1,38,0,812.0,0,4,2,0,0,1,CHEMBL3910104,10.0,1.0,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
168292213,486.6,3.4,1,9,9,486.28555774,486.28555774,93.4,36,0,721.0,0,0,0,0,0,1,CHEMBL5201656,60.0,1.7781512503836436,CHEMBL2093861,Menin/Histone-lysine N-methyltransferase MLL
168288361,638.7,4.7,2,11,13,638.13927289,638.13927289,175.0,44,0,1160.0,0,0,0,0,0,1,CHEMBL5193997,450.0,2.6532125137753435,CHEMBL3038498,Keap1/Nrf2
90016303,490.0,4.5,0,4,5,489.1819195,489.1819195,67.5,35,0,801.0,0,0,1,0,0,1,CHEMBL3925643,1.509,0.17868923977558981,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
117636529,565.6,5.2,2,11,7,565.19839753,565.19839753,140.0,40,0,909.0,0,0,0,0,0,1,CHEMBL3780982,23.0,1.3617278360175928,CHEMBL2093861,Menin/Histone-lysine N-methyltransferase MLL
117656761,520.5,5.9,2,4,8,519.194314,519.194314,77.8,35,0,753.0,0,4,1,0,0,1,CHEMBL3969208,6.0,0.7781512503836436,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
53325415,1835.1,1.3,22,24,36,1833.92024002,1833.92024002,644.0,132,0,3940.0,0,14,1,0,0,1,CHEMBL1689394,61.0,1.7853298350107671,CHEMBL5023,p53-binding protein Mdm-2
90655372,657.6,6.3,1,6,10,656.1878489,656.1878489,113.0,44,0,1140.0,0,4,0,0,0,1,CHEMBL3236639,1.4,0.146128035678238,CHEMBL5023,p53-binding protein Mdm-2
2328662,320.4,2.6,0,6,5,320.0289346,320.0289346,113.0,21,0,421.0,0,0,0,0,0,1,CHEMBL1412731,1150.0,3.060697840353612,CHEMBL2097170,Voltage-gated N-type calcium channel alpha-1B subunit/Amyloid beta A4 precursor protein-binding family A member 1
73355661,449.9,5.1,1,7,4,449.1481745,449.1481745,39.6,31,0,579.0,0,0,1,0,0,1,CHEMBL2442249,310.0,2.4913616938342726,CHEMBL4361,Induced myeloid leukemia cell differentiation protein Mcl-1
71305070,515.2,5.8,0,2,4,514.99185,512.9939,29.5,29,0,537.0,0,3,0,0,0,1,CHEMBL2347399,1000.0,3.0,CHEMBL5023,p53-binding protein Mdm-2
168269556,746.7,5.8,2,17,13,746.08274167,746.08274167,175.0,50,0,1360.0,0,0,0,0,0,1,CHEMBL5170311,1760.0,3.24551266781415,CHEMBL3038498,Keap1/Nrf2
155758515,545.0,4.1,2,10,4,544.1801228,544.1801228,91.9,38,0,973.0,0,1,2,0,0,1,CHEMBL5423054,3.0,0.47712125471966244,CHEMBL4105786,B-cell lymphoma 6 protein
42630203,436.9,3.7,3,6,5,436.0430605,436.0430605,137.0,28,0,637.0,0,0,0,0,0,1,CHEMBL521943,650.0,2.8129133566428557,CHEMBL1949,Cyclophilin A
90655374,592.6,5.6,1,6,9,591.1837666,591.1837666,117.0,39,0,950.0,0,4,0,0,0,1,CHEMBL3236358,0.8,-0.09691001300805639,CHEMBL5023,p53-binding protein Mdm-2
58573368,492.4,5.4,2,4,8,491.1630139,491.1630139,77.8,33,0,683.0,0,5,0,0,0,1,CHEMBL4115158,10.0,1.0,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
46926614,406.6,5.2,1,4,10,406.262028332,406.262028332,56.5,30,0,522.0,0,0,1,0,0,1,CHEMBL3126181,15300.0,4.184691430817598,CHEMBL1615381,Menin
887251,306.8,4.3,1,4,2,306.0229765,306.0229765,83.4,20,0,384.0,0,0,0,0,0,1,CHEMBL1456984,12746.0,4.105373914143847,CHEMBL4374,Photoreceptor-specific nuclear receptor
1279881,411.4,1.6,0,6,3,411.09675391,411.09675391,115.0,31,0,1070.0,0,0,0,0,0,1,CHEMBL1987092,1670.0,3.2227164711475833,CHEMBL2093862,Runt-related transcription factor 1/Core-binding factor subunit beta
68805209,529.5,5.1,1,4,4,528.1153526,528.1153526,90.3,35,0,917.0,0,2,0,0,0,1,CHEMBL2152323,3000.0,3.4771212547196626,CHEMBL5023,p53-binding protein Mdm-2
76324920,567.1,0.0,1,8,6,566.2635386,566.2635386,48.9,39,0,761.0,0,0,1,0,0,2,CHEMBL3112819,5100.0,3.7075701760979363,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
16090453,383.5,3.9,0,4,10,383.20965841,383.20965841,48.0,28,0,489.0,0,0,1,0,0,1,CHEMBL384464,70000.0,4.845098040014257,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
90655382,677.7,5.0,1,6,10,676.2140636,676.2140636,120.0,45,0,1220.0,0,5,0,0,0,1,CHEMBL3236636,0.7,-0.1549019599857432,CHEMBL5023,p53-binding protein Mdm-2
56591437,519.5,2.2,1,5,8,518.1739129,518.1739129,70.1,35,0,711.0,0,4,0,0,0,1,CHEMBL4109809,70.0,1.845098040014257,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
3810755,450.5,3.5,1,7,6,450.1591,450.1591,83.2,33,0,775.0,0,0,1,0,0,1,CHEMBL1352306,4955.0,3.695043658821294,CHEMBL2096976,Peroxisome proliferator-activated receptor gamma/Nuclear receptor corepressor 2
44366451,666.8,2.0,6,7,17,666.38533134,666.38533134,194.0,48,0,1110.0,0,5,0,0,0,1,CHEMBL540193,6000.0,3.7781512503836434,CHEMBL1949,Cyclophilin A
16155104,1810.8,-0.6,8,28,49,1809.62996156,1809.62996156,621.0,126,0,3840.0,0,0,0,0,0,1,CHEMBL3754362,6600.0,3.8195439355418688,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
129271337,692.6,4.8,2,7,10,691.2128382,691.2128382,97.7,48,0,1200.0,0,4,0,0,0,1,CHEMBL4746561,5.0,0.6989700043360189,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
151960901,446.9,2.1,2,7,6,446.1833164,446.1833164,94.1,31,0,634.0,0,0,0,0,0,1,CHEMBL4463841,270.0,2.4313637641589874,CHEMBL4105786,B-cell lymphoma 6 protein
168279947,525.7,4.1,1,9,7,525.33284228,525.33284228,87.5,39,0,814.0,0,0,0,0,0,1,CHEMBL5187553,130.0,2.113943352306837,CHEMBL2093861,Menin/Histone-lysine N-methyltransferase MLL
154584183,590.6,5.0,3,9,10,590.17228709,590.17228709,159.0,42,0,1060.0,0,0,1,0,0,1,CHEMBL4741548,980.0,2.9912260756924947,CHEMBL3038498,Keap1/Nrf2
73355044,404.4,4.9,2,8,4,404.09431156,404.09431156,129.0,29,0,647.0,0,0,0,1,0,1,CHEMBL2398261,60.0,1.7781512503836436,CHEMBL4625,Apoptosis regulator Bcl-X
70695473,519.8,6.2,1,4,5,518.002547,518.002547,90.7,33,0,740.0,0,0,2,0,0,1,CHEMBL2089149,11100.0,4.045322978786658,CHEMBL614894,SAOS-2
155553920,240.3,2.0,0,5,6,240.03910536,240.03910536,93.6,15,0,246.0,0,0,1,0,0,1,CHEMBL4582012,25118.86,4.399999925393822,CHEMBL3038498,Keap1/Nrf2
16109092,800.0,8.6,3,11,16,799.35496016,799.35496016,177.0,56,0,1300.0,0,1,0,0,0,1,CHEMBL221856,370.0,2.568201724066995,CHEMBL4625,Apoptosis regulator Bcl-X
743778,243.69,3.4,1,3,1,243.056325,243.056325,62.7,17,0,303.0,0,0,0,0,0,1,CHEMBL1386595,3257.0,3.512817758564873,CHEMBL2096976,Peroxisome proliferator-activated receptor gamma/Nuclear receptor corepressor 2
168280574,550.1,4.0,1,9,7,549.171372,549.171372,113.0,38,0,863.0,0,0,0,0,0,1,CHEMBL5184080,30.0,1.4771212547196624,CHEMBL2093861,Menin/Histone-lysine N-methyltransferase MLL
16396144,370.5,2.2,1,4,6,370.17149925,370.17149925,69.1,26,0,570.0,0,2,1,0,0,1,CHEMBL5273787,40.0,1.6020599913279623,CHEMBL2093861,Menin/Histone-lysine N-methyltransferase MLL
11546381,426.5,6.8,0,3,10,426.230728204,426.230728204,36.3,32,0,524.0,0,0,0,0,0,1,CHEMBL205750,8090.0,3.9079485216122722,CHEMBL4677,Apoptosis regulator Bcl-W
168286695,700.7,3.9,2,14,16,700.13966681,700.13966681,203.0,48,0,1250.0,0,0,0,0,0,1,CHEMBL5195422,805.0,2.9057958803678687,CHEMBL3038498,Keap1/Nrf2
58573960,661.6,6.3,1,7,11,660.1627769,660.1627769,103.0,44,0,1130.0,0,4,0,0,0,1,CHEMBL4111346,0.2,-0.6989700043360187,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
46223326,484.5,4.3,1,7,5,484.10929292,484.10929292,118.0,35,0,975.0,0,0,1,1,0,1,CHEMBL1094130,40400.0,4.606381365110605,CHEMBL4625,Apoptosis regulator Bcl-X
71453053,501.4,4.2,1,4,4,500.0840525,500.0840525,90.3,33,0,849.0,0,2,0,0,0,1,CHEMBL2152319,1800.0,3.255272505103306,CHEMBL5023,p53-binding protein Mdm-2
58007373,654.7,6.3,0,5,5,653.2358021,653.2358021,84.8,44,0,1180.0,0,5,0,0,0,1,CHEMBL2398246,15.0,1.1760912590556813,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
6763,208.21,2.5,0,2,0,208.052429494,208.052429494,34.1,16,0,289.0,0,0,0,0,0,1,CHEMBL51931,300.0,2.4771212547196626,CHEMBL614309,T-cell
71544714,406.1,3.2,0,4,2,403.93301,403.93301,49.9,22,0,522.0,0,0,0,0,0,1,CHEMBL2316724,370.0,2.568201724066995,CHEMBL2034807,DNA repair protein RAD51 homolog 1
659524,371.07,4.2,0,3,1,370.94557,368.94762,29.0,18,0,283.0,0,0,0,0,0,1,CHEMBL1543331,1382.0,3.1405080430381798,CHEMBL4869,Prion protein
90453184,558.6,4.7,2,11,9,558.20247985,558.20247985,127.0,39,0,853.0,0,1,0,0,0,1,CHEMBL3781455,37.0,1.568201724066995,CHEMBL2093861,Menin/Histone-lysine N-methyltransferase MLL
58573546,554.5,5.4,1,5,9,553.1456497,553.1456497,100.0,36,0,883.0,0,4,0,0,0,1,CHEMBL4110053,0.5,-0.3010299956639812,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
168271650,457.6,2.4,3,9,8,457.27024203,457.27024203,119.0,34,0,673.0,0,0,0,0,0,1,CHEMBL5176172,680.0,2.832508912706236,CHEMBL2093861,Menin/Histone-lysine N-methyltransferase MLL
58573256,523.4,5.5,1,4,7,522.1476981,522.1476981,70.5,36,0,799.0,0,4,0,0,0,1,CHEMBL4108893,3.0,0.47712125471966244,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
1381629,466.6,4.9,2,6,6,466.10209953,466.10209953,109.0,32,0,747.0,0,0,0,0,0,1,CHEMBL3632704,890.0,2.949390006644913,CHEMBL3038498,Keap1/Nrf2
720237,292.72,1.8,0,4,2,292.06147,292.06147,49.9,20,0,451.0,0,0,0,0,0,1,CHEMBL1497208,17850.0,4.251638220448212,CHEMBL2034807,DNA repair protein RAD51 homolog 1
90655392,658.6,5.7,1,7,10,657.1830979,657.1830979,126.0,44,0,1140.0,0,4,0,0,0,1,CHEMBL3236647,0.8,-0.09691001300805639,CHEMBL5023,p53-binding protein Mdm-2
70690005,754.3,8.3,1,6,12,753.2751684,753.2751684,130.0,53,0,1370.0,0,0,1,0,0,1,CHEMBL2031023,590.0,2.7708520116421442,CHEMBL4625,Apoptosis regulator Bcl-X
21060012,664.4,5.7,0,4,6,663.05524,663.05524,53.1,38,0,815.0,0,2,0,0,0,1,CHEMBL209201,2700.0,3.4313637641589874,CHEMBL5023,p53-binding protein Mdm-2
137642648,574.5,6.0,0,7,13,573.1368164,573.1368164,115.0,38,0,837.0,0,0,0,0,0,1,CHEMBL4085913,800.0,2.9030899869919438,CHEMBL4106128,IL15-IL15 receptor
76311304,500.6,6.2,1,6,11,500.23112213,500.23112213,82.8,37,0,699.0,0,0,0,0,0,1,CHEMBL3134187,8220.0,3.9148718175400505,CHEMBL1907611,Tumour suppressor p53/oncoprotein Mdm2
